,LandValue,BuildValue,TotalValue,SchoolDist,CityName,YearBuilt,SqMeters,LandUse,avgAge,density,buildCover,pvmnt,treecover,parkDist,water
567,264900.0,407100.0,672000.0,001,MINNEAPOLIS,1905,6071.14836531,RESIDENTIAL,45.2,4357.019366202693,95,133,347,46.86149978637695,0
568,4100.0,225400.0,229500.0,001,MINNEAPOLIS,2006,29640.99641375,CONDOMINIUM,37.0,13224.364486311737,0,0,0,382.7322998046875,0
569,57800.0,188200.0,246000.0,0622,NORTH ST PAUL,1959,9604.98,Res 1 unit,38.2,5280.023066107716,4,494,190,268.3281555175781,0
570,80000.0,167000.0,247000.0,0623,ROSEVILLE,1956,10062.36,Res 1 unit,40.1,5423.5003382627165,61,77,579,174.0,79
571,15800.0,169700.0,185500.0,001,MINNEAPOLIS,1951,9685.79806534,RESIDENTIAL,35.9,8498.945030133218,157,268,279,276.0,0
572,92000.0,117000.0,209000.0,280,RICHFIELD,1955,6373.68203502,RESIDENTIAL,38.9,7288.081001571961,0,0,0,582.49462890625,0
573,62400.0,192800.0,255200.0,0624,VADNAIS HEIGHTS,1981,9827.14,Res 1 unit,48.9,1939.6251519300702,111,460,52,192.09371948242188,0
574,50000.0,135000.0,185000.0,286,BROOKLYN CENTER,1951,11339.80217347,RESIDENTIAL,38.1,3008.425002061457,180,515,134,400.38482666015625,0
575,34000.0,333500.0,367500.0,001,MINNEAPOLIS,2001,43840.66245561,CONDOMINIUM,34.1,13313.627830533704,0,0,0,259.1138916015625,0
576,139000.0,311000.0,450000.0,270,GOLDEN VALLEY,1958,19674.55178165,RESIDENTIAL,36.0,2139.5310198149823,82,307,364,204.35263061523438,0
577,21300.0,159000.0,180300.0,0625,ST PAUL,1910,8102.16,Res 1 unit,37.8,1838.639966862319,10,11,210,396.0,10
578,60000.0,250600.0,310600.0,0625,ST PAUL,1927,4917.92,Res 1 unit,42.1,6250.654084858482,114,321,83,320.7615966796875,0
579,80000.0,145400.0,225400.0,0623,ROSEVILLE,1946,10293.23,Res 1 unit,35.5,4138.616385615995,112,164,391,510.56439208984375,0
580,17900.0,176900.0,194800.0,0625,ST PAUL,1930,5000.69,Res 1 unit,34.3,8761.091414926026,45,68,676,91.3892822265625,0
581,194000.0,320300.0,514300.0,276,MINNETONKA,1993,23240.70236649,RESIDENTIAL,45.0,2325.429900566891,135,207,191,477.0660400390625,0
582,22100.0,228900.0,251000.0,001,MINNEAPOLIS,1923,4994.87221382,RESIDENTIAL,30.6,11314.304306312457,0,0,0,55.31726837158203,0
583,33200.0,111800.0,145000.0,001,MINNEAPOLIS,1920,5126.44516814,RESIDENTIAL,37.9,6670.030029308946,0,0,0,368.7926330566406,0
584,141300.0,228100.0,369400.0,271,BLOOMINGTON,1984,11956.18238956,RESIDENTIAL,47.3,2930.8144406754172,0,0,0,360.79913330078125,0
585,67300.0,266500.0,333800.0,279,MAPLE GROVE,1989,10773.08895164,RESIDENTIAL,39.6,2225.251256672313,163,264,326,375.5156555175781,0
586,42000.0,168000.0,210000.0,279,PLYMOUTH,2001,45170.24337642,CONDOMINIUM,34.7,3498.303094398041,187,366,152,324.22216796875,15
587,21000.0,206500.0,227500.0,001,MINNEAPOLIS,1908,5139.55845845,RESIDENTIAL,27.3,24595.02291247463,0,0,0,290.24127197265625,0
588,59800.0,590900.0,650700.0,0625,ST PAUL,1889,2556.97,Res 1 unit,43.5,5480.8854940527735,131,292,170,310.43841552734375,26
589,265100.0,569900.0,835000.0,001,MINNEAPOLIS,1929,8126.42011794,RESIDENTIAL,44.1,7263.471517777702,106,165,272,67.88224792480469,0
590,16000.0,156000.0,172000.0,001,MINNEAPOLIS,1946,6203.47814342,RESIDENTIAL,29.3,10145.97889954259,89,444,45,275.8042907714844,69
591,68000.0,213000.0,281000.0,279,BROOKLYN PARK,1995,10009.68587948,RESIDENTIAL,39.0,3289.1576040732,55,203,446,234.6912841796875,0
592,147000.0,443000.0,590000.0,284,PLYMOUTH,1998,20960.2931649,RESIDENTIAL,50.2,2867.4902544614383,69,151,375,450.0,84
593,65000.0,175000.0,240000.0,279,BROOKLYN CENTER,1959,10244.84242348,RESIDENTIAL,34.4,4725.512170206401,0,10,82,375.083984375,806
594,78000.0,103000.0,181000.0,281,ROBBINSDALE,1935,5046.56910019,RESIDENTIAL,37.2,5731.164336338689,143,207,378,110.30866241455078,0
595,413400.0,686100.0,1099500.0,001,MINNEAPOLIS,1924,8639.99574475,RESIDENTIAL,44.5,2305.679238553358,19,413,107,48.0,54
596,91000.0,174000.0,265000.0,281,PLYMOUTH,1974,13999.96084778,RESIDENTIAL,43.5,2711.7191341074335,75,211,329,572.0175170898438,5
597,1000.0,162300.0,163300.0,0625,ST PAUL,1916,,Res 1 unit,37.6,24431.855574634123,21,42,373,314.9857177734375,0
598,62200.0,152200.0,214400.0,0625,ST PAUL,1956,7318.08,Res 1 unit,31.6,1778.8384435313662,103,194,392,126.0,71
599,188100.0,59100.0,247200.0,270,MINNETONKA,1951,23634.0449892,RESIDENTIAL,47.2,1564.5195674046763,71,98,470,639.4154052734375,51
600,9000.0,117200.0,126200.0,0625,ST PAUL,1884,5357.88,Res 1 unit,26.8,5782.89275788096,0,41,711,162.111083984375,0
601,140000.0,363000.0,503000.0,277,MINNETRISTA,1920,186220.29814167,RESIDENTIAL,49.6,368.70521177115427,7,188,118,392.2091064453125,0
602,80000.0,150600.0,230600.0,0623,ROSEVILLE,1956,15002.06,Res 1 unit,35.5,4138.616385615995,91,158,333,377.6188659667969,47
603,129800.0,178500.0,308300.0,0625,ST PAUL,1927,5998.21,Res 1 unit,34.5,8742.252969630286,0,0,0,669.6655883789062,552
604,37600.0,143400.0,181000.0,001,MINNEAPOLIS,1984,21800.43329389,CONDOMINIUM,44.6,7441.348223471129,118,245,302,271.1309814453125,3
605,6600.0,100400.0,107000.0,001,MINNEAPOLIS,1926,5031.32763446,RESIDENTIAL,38.4,8795.307848126919,151,136,368,401.10345458984375,0
606,9100.0,266400.0,275500.0,001,MINNEAPOLIS,1989,13441.88059452,CONDOMINIUM,34.9,19516.001091623148,58,358,224,204.0,0
607,143600.0,108000.0,251600.0,270,EDINA,1950,8146.43803199,RESIDENTIAL,41.4,4666.125986254143,124,354,218,115.25624084472656,0
608,73000.0,172000.0,245000.0,011,CHAMPLIN,1983,9999.94061018,RESIDENTIAL,34.6,3906.375226033063,74,357,272,352.93060302734375,5
609,62500.0,385000.0,447500.0,001,MINNEAPOLIS,1916,4872.94844726,RESIDENTIAL-TWO UNIT,34.2,11765.138125588226,64,172,399,395.13543701171875,0
610,8600.0,194900.0,203500.0,001,MINNEAPOLIS,1924,5172.25585156,RESIDENTIAL-TWO UNIT,44.2,5860.073076693914,171,237,252,486.0,0
611,83700.0,145300.0,229000.0,0622,MAPLEWOOD,1947,29899.58,Res 1 unit,46.4,3697.7050668479787,144,130,424,108.0,0
612,31600.0,135900.0,167500.0,0625,ST PAUL,1932,7200.47,Res 1 unit,34.2,6592.779162245255,0,53,64,190.96597290039062,0
613,240500.0,698600.0,939100.0,273,EDINA,2012,10191.90643937,RESIDENTIAL,44.9,1872.3266831408198,63,236,161,231.75848388671875,0
614,83000.0,157500.0,240500.0,272,EDEN PRAIRIE,2001,52755.78544014,CONDOMINIUM,41.7,1805.646665147269,0,4,10,476.4241943359375,874
615,93000.0,406500.0,499500.0,279,MAPLE GROVE,2004,25104.59187912,RESIDENTIAL,40.2,3974.186029414738,59,167,431,573.400390625,0
616,99100.0,205800.0,304900.0,283,ST. LOUIS PARK,1941,5139.36175,RESIDENTIAL,34.4,7742.338177120786,84,198,385,297.892578125,0
617,113600.0,188100.0,301700.0,271,BLOOMINGTON,1965,10487.81454223,RESIDENTIAL,50.1,3374.9890520438153,0,0,0,386.84881591796875,0
618,37800.0,159400.0,197200.0,271,BLOOMINGTON,1973,2134.34324284,TOWNHOUSE,47.3,2848.222539942155,0,0,0,492.9137878417969,0
619,49100.0,165300.0,214400.0,0625,ST PAUL,1956,15503.0,Res 1 unit,34.1,2492.7974670896474,40,55,492,192.0,13
620,89400.0,183400.0,272800.0,0621,NEW BRIGHTON,1972,14636.16,Res 1 unit,51.4,4275.274669266259,198,333,259,349.49676513671875,0
621,459500.0,300000.0,759500.0,273,EDINA,1954,18483.3397898,RESIDENTIAL,47.3,1860.7374825008023,132,378,111,51.26402282714844,0
622,92000.0,153000.0,245000.0,280,RICHFIELD,1946,9391.35283567,RESIDENTIAL,38.6,4262.797170773112,0,0,0,378.0,0
623,185100.0,655400.0,840500.0,001,MINNEAPOLIS,1913,5812.50066232,RESIDENTIAL,45.9,5982.472776225082,129,229,126,176.46530151367188,0
624,1000.0,35100.0,36100.0,0625,ST PAUL,1982,,Res 1 unit,26.3,11561.210269203157,84,101,485,60.0,32
625,464100.0,409900.0,874000.0,001,MINNEAPOLIS,1909,9637.71977307,RESIDENTIAL-TWO UNIT,34.1,14484.169526915557,96,141,315,164.75436401367188,28
626,6800.0,107700.0,114500.0,001,MINNEAPOLIS,1940,5353.13605715,RESIDENTIAL,24.2,8682.431772066662,192,275,148,84.0,0
627,75000.0,271400.0,346400.0,279,BROOKLYN PARK,2012,14380.54737782,RESIDENTIAL,37.8,2544.562393073167,165,234,318,144.0,0
628,11600.0,147900.0,159500.0,001,MINNEAPOLIS,1924,5901.49909511,RESIDENTIAL,34.4,11384.731170023184,102,207,280,392.3467712402344,0
629,34900.0,149700.0,184600.0,279,MAPLE GROVE,1973,1998.46728311,TOWNHOUSE,52.1,2668.2415399775336,48,110,311,216.33306884765625,4
630,276100.0,225400.0,501500.0,001,MINNEAPOLIS,1954,6785.42188924,RESIDENTIAL,41.0,9484.73737765174,145,209,182,132.0,13
631,46600.0,240900.0,287500.0,001,MINNEAPOLIS,1924,5138.44214165,RESIDENTIAL,40.4,12360.488376301231,48,187,329,300.0,24
632,80000.0,150700.0,230700.0,0623,ROSEVILLE,1959,11086.02,Res 1 unit,40.1,5423.5003382627165,102,157,449,72.0,0
633,97800.0,310300.0,408100.0,0623,ROSEVILLE,1961,13416.48,Res 1 unit,39.8,3008.5989971376794,74,261,307,40.24922180175781,103
634,20000.0,164000.0,184000.0,280,RICHFIELD,2000,74788.85820164,COOPERATIVE HOUSING,69.6,8496.050979663823,0,0,0,51.61395263671875,0
635,30000.0,92100.0,122100.0,0625,ST PAUL,1973,1197.9,Res 1 unit,27.5,13231.475178377832,76,130,498,42.0,0
636,166200.0,433300.0,599500.0,001,MINNEAPOLIS,1918,5642.96302073,RESIDENTIAL,39.0,11980.241393651819,35,29,321,520.9990234375,0
637,7800.0,168700.0,176500.0,001,MINNEAPOLIS,1900,4163.75336626,RESIDENTIAL,27.2,6383.547417132499,121,201,270,84.0,0
638,146200.0,195900.0,342100.0,271,BLOOMINGTON,1966,12123.93602189,RESIDENTIAL,32.5,6513.425912607102,0,0,0,324.77685546875,0
639,26900.0,174600.0,201500.0,283,ST. LOUIS PARK,2000,1706.77877538,TOWNHOUSE,26.5,4259.42658214178,40,249,187,111.60646057128906,78
640,2400.0,3100.0,5500.0,001,MINNEAPOLIS,2003,881.25747042,TOWNHOUSE,38.1,7104.392519869984,159,305,179,54.0,0
641,1000.0,113800.0,114800.0,0623,LITTLE CANADA,1972,,Res 1 unit,41.1,11352.000563059228,67,234,304,294.2447814941406,70
642,46800.0,206200.0,253000.0,001,MINNEAPOLIS,1919,5168.99406547,RESIDENTIAL,47.8,4073.0031093194616,102,118,539,308.868896484375,0
643,60000.0,115800.0,175800.0,0625,ST PAUL,1950,5606.17,Res 1 unit,42.5,4590.841383853731,81,177,471,368.4019470214844,0
644,72000.0,126000.0,198000.0,281,CRYSTAL,1950,7218.56846143,RESIDENTIAL,36.2,5254.74320316041,162,254,266,151.07614135742188,0
645,194000.0,92600.0,286600.0,276,MINNETONKA,1959,25169.07517484,RESIDENTIAL,43.2,2450.805559974356,116,251,28,212.64053344726562,29
646,236000.0,339000.0,575000.0,284,ORONO,1977,77144.41327041,RESIDENTIAL,51.0,413.5344344391145,1,268,180,459.18621826171875,12
647,168300.0,294700.0,463000.0,001,MINNEAPOLIS,1912,5644.20574403,RESIDENTIAL,39.0,11980.241393651819,76,116,507,461.02496337890625,0
648,58000.0,153200.0,211200.0,279,BROOKLYN PARK,1976,11447.0464134,RESIDENTIAL,42.3,4715.061512072083,64,168,486,78.91767883300781,0
649,7400.0,153600.0,161000.0,001,MINNEAPOLIS,1991,5018.37908823,RESIDENTIAL,27.6,12806.345128612134,120,224,313,165.95181274414062,0
650,211000.0,348000.0,559000.0,276,WOODLAND,1972,100747.77145694,RESIDENTIAL,53.3,744.8511931296531,148,392,42,343.47052001953125,42
651,184000.0,128300.0,312300.0,276,MINNETONKA,1954,15379.88572342,RESIDENTIAL,39.3,3368.203000948911,106,276,109,343.8895263671875,0
652,127000.0,193000.0,320000.0,270,HOPKINS,1940,6136.87918967,RESIDENTIAL,38.1,5811.975072540201,1,361,50,251.28469848632812,0
653,165300.0,414200.0,579500.0,272,EDEN PRAIRIE,1995,14239.68178724,RESIDENTIAL,40.0,1359.22047039032,81,192,48,106.82695770263672,5
654,225000.0,446000.0,671000.0,278,ORONO,2017,17870.72940617,RESIDENTIAL,41.8,432.72909960636406,2,6,159,134.83322143554688,0
655,84500.0,244900.0,329400.0,0624,WHITE BEAR LAKE,1987,10572.01,Res 1 unit,38.0,3636.3789349974504,88,96,554,738.0244140625,0
656,12000.0,208300.0,220300.0,0625,ST PAUL,2005,9901.19,Res 1 unit,25.1,15438.983863186986,9,99,242,451.8760986328125,0
657,9000.0,151500.0,160500.0,001,MINNEAPOLIS,1984,49001.33991187,COOPERATIVE HOUSING,53.3,17908.387876494075,66,193,383,180.49929809570312,0
658,83500.0,186400.0,269900.0,0624,GEM LAKE,1973,45759.78,Res 1 unit,48.0,2300.261329223466,130,277,244,594.1212158203125,0
659,48400.0,61600.0,110000.0,001,MINNEAPOLIS,1908,5111.04863795,RESIDENTIAL,38.4,7775.380790620558,0,1,7,393.08013916015625,18
660,231000.0,249400.0,480400.0,273,EDINA,1955,11711.67261073,RESIDENTIAL,44.5,3712.570183323052,89,253,143,249.5596160888672,51
661,68000.0,214700.0,282700.0,279,BROOKLYN PARK,1994,12649.66397589,RESIDENTIAL,38.3,5559.3002229328395,59,75,442,294.0,20
662,155200.0,287500.0,442700.0,272,EDEN PRAIRIE,1996,18411.6688044,RESIDENTIAL,48.3,2589.9801497413646,0,0,0,118.3385009765625,900
663,170000.0,663000.0,833000.0,284,MEDINA,2016,13347.38,RESIDENTIAL,35.8,502.2960240167502,12,104,470,362.2430114746094,14
664,396600.0,469900.0,866500.0,001,MINNEAPOLIS,1962,10216.63885537,RESIDENTIAL,39.4,2015.507558986095,133,468,166,106.82695770263672,0
665,150100.0,295900.0,446000.0,272,EDEN PRAIRIE,1988,19340.33734933,RESIDENTIAL,35.6,581.3726474885349,40,134,395,16.970561981201172,0
666,223000.0,679000.0,902000.0,284,MEDINA,2005,19323.22441262,RESIDENTIAL,35.8,502.2960240167502,8,263,217,693.6165771484375,16
667,77000.0,173000.0,250000.0,011,CHAMPLIN,1974,16488.94425792,RESIDENTIAL,34.6,3906.375226033063,273,232,277,372.0,0
668,26700.0,230700.0,257400.0,0625,ST PAUL,1966,8102.16,Res 1 unit,42.2,7007.330875051939,48,214,384,174.0,6
669,63700.0,126600.0,190300.0,0622,MAPLEWOOD,1952,11238.48,Res 1 unit,34.3,3809.01386031098,0,9,188,332.6619873046875,6
670,37400.0,249600.0,287000.0,001,MINNEAPOLIS,1956,5356.99821199,RESIDENTIAL-TWO UNIT,37.0,8477.351544375628,0,0,0,559.7713623046875,0
671,128000.0,56000.0,184000.0,282,ST. ANTHONY,1935,7500.15030432,RESIDENTIAL,44.5,5490.040896494741,80,385,151,548.663818359375,0
672,142600.0,316400.0,459000.0,272,EDEN PRAIRIE,1996,14238.12616234,RESIDENTIAL,48.3,2589.9801497413646,0,0,0,167.14065551757812,900
673,77000.0,158000.0,235000.0,011,CHAMPLIN,1990,13449.977458,RESIDENTIAL,36.1,5203.052229574895,127,173,472,411.60174560546875,0
674,23500.0,243500.0,267000.0,001,MINNEAPOLIS,1932,5762.6478756,RESIDENTIAL,34.2,10320.171962481912,170,305,103,351.60205078125,0
675,140000.0,235000.0,375000.0,284,PLYMOUTH,1975,18538.24577666,RESIDENTIAL,45.0,3311.1670614296477,58,117,238,180.39956665039062,41
676,36500.0,200000.0,236500.0,001,MINNEAPOLIS,1927,5144.21813099,RESIDENTIAL,44.6,7917.5639564292405,0,0,0,387.96392822265625,0
677,60000.0,139000.0,199000.0,0625,ST PAUL,1953,6799.72,Res 1 unit,36.6,8182.761939454898,60,112,547,796.4420166015625,8
678,75900.0,479600.0,555500.0,279,MAPLE GROVE,2004,46758.83459632,RESIDENTIAL,37.0,2962.965080886148,57,91,631,54.0,0
679,23000.0,184000.0,207000.0,879,LORETTO,1999,2923.02075847,TOWNHOUSE,35.8,502.2960240167502,9,11,498,156.0,0
680,44300.0,446700.0,491000.0,001,MINNEAPOLIS,1914,4976.7512281,RESIDENTIAL,41.0,5141.749067074042,100,226,389,106.15084075927734,11
681,26000.0,353000.0,379000.0,001,MINNEAPOLIS,2004,67924.91307492,CONDOMINIUM,32.2,2757.808060618475,150,243,76,32.31098937988281,8
682,81400.0,445400.0,526800.0,279,MAPLE GROVE,1997,33055.43103041,RESIDENTIAL,38.2,1968.1062507145402,31,186,512,151.78933715820312,13
683,74300.0,133500.0,207800.0,0625,ST PAUL,1915,5000.69,Res 1 unit,28.2,11991.197086893644,1,242,231,327.42633056640625,0
684,124000.0,152000.0,276000.0,280,RICHFIELD,0000,30145.78814161,RESIDENTIAL,39.6,3665.0922990535764,0,0,0,193.86593627929688,0
685,30000.0,207100.0,237100.0,0625,ST PAUL,1913,4800.31,Res 1 unit,44.4,4491.5072642866735,24,61,71,447.1107177734375,429
686,39400.0,117100.0,156500.0,271,BLOOMINGTON,1973,342111.53643538,CONDOMINIUM,48.4,1283.4336254248706,0,0,0,531.5336303710938,0
687,148700.0,329700.0,478400.0,272,EDEN PRAIRIE,1995,16437.37927966,RESIDENTIAL,43.0,3175.645326995183,6,10,628,198.0,0
688,36000.0,315400.0,351400.0,0625,ST PAUL,1974,1075.93,Res 1 unit,46.7,4897.613471052636,0,0,0,32.31098937988281,0
689,77000.0,105000.0,182000.0,280,RICHFIELD,1940,6870.24881234,RESIDENTIAL,32.4,6461.51805606444,0,0,0,209.31317138671875,0
690,90500.0,239500.0,330000.0,001,MINNEAPOLIS,1955,6802.78322765,RESIDENTIAL,41.1,7883.633347893464,0,0,0,203.64674377441406,0
691,266000.0,178000.0,444000.0,284,WAYZATA,1949,9717.74079978,RESIDENTIAL,37.3,2230.822184212006,8,510,70,270.0,11
692,39900.0,132800.0,172700.0,279,MAPLE GROVE,1974,2474.16640925,TOWNHOUSE,52.1,2668.2415399775336,85,210,192,228.4731903076172,0
693,63800.0,254000.0,317800.0,0624,VADNAIS HEIGHTS,1977,11800.4,Res 1 unit,37.6,1149.2224026161587,173,182,383,275.28167724609375,0
694,159100.0,282000.0,441100.0,272,EDEN PRAIRIE,1993,9512.36583679,RESIDENTIAL,41.2,2281.578471840468,27,451,41,60.0,0
695,114700.0,296800.0,411500.0,001,MINNEAPOLIS,1926,6407.70147509,RESIDENTIAL,34.1,6917.806099756225,117,214,244,198.09088134765625,0
696,37700.0,127300.0,165000.0,001,MINNEAPOLIS,1925,5170.37812416,RESIDENTIAL,33.4,7597.551243511455,0,0,0,656.9383544921875,0
697,132900.0,121800.0,254700.0,0625,ST PAUL,1914,8232.84,Res 1 unit,38.2,6973.465295991758,93,208,356,246.0,35
698,50000.0,129500.0,179500.0,0621,ARDEN HILLS,1975,1899.22,Res 1 unit,43.4,1886.4908464796279,191,459,150,677.362548828125,0
699,25500.0,170100.0,195600.0,0625,ST PAUL,1956,9361.04,Res 1 unit,29.5,10267.9066227595,85,158,428,59.09314727783203,0
700,123900.0,309600.0,433500.0,0625,ST PAUL,1926,8999.5,Res 1 unit,35.6,6108.808611042748,3,104,542,719.12451171875,0
701,85000.0,308300.0,393300.0,0623,ROSEVILLE,1967,12898.12,Res 1 unit,39.8,3008.5989971376794,115,222,372,178.392822265625,0
702,126000.0,164000.0,290000.0,284,PLYMOUTH,1958,24194.80200029,RESIDENTIAL,42.1,2115.8922840038636,74,160,287,192.0,44
703,62300.0,88100.0,150400.0,271,BLOOMINGTON,1972,30768.72495525,CONDOMINIUM,42.9,5660.659090040965,0,0,0,332.82427978515625,0
704,168300.0,166700.0,335000.0,001,MINNEAPOLIS,1924,5074.71511143,RESIDENTIAL,44.1,7263.471517777702,36,318,151,347.63775634765625,15
705,79000.0,159000.0,238000.0,281,CRYSTAL,1950,7720.54993591,RESIDENTIAL,41.0,2798.3958165289664,74,229,414,26.83281707763672,0
706,52000.0,105800.0,157800.0,272,EDEN PRAIRIE,1998,9015.37956367,CONDOMINIUM,39.7,2529.2455969039424,9,443,244,489.7999267578125,11
707,100000.0,222000.0,322000.0,281,PLYMOUTH,1980,12253.86708712,RESIDENTIAL,43.4,3379.3278126413365,48,85,320,114.0,349
708,1000.0,110200.0,111200.0,0623,ROSEVILLE,1971,,Res 1 unit,32.2,4549.1003950056775,194,507,150,454.14093017578125,4
709,105000.0,371000.0,476000.0,279,PLYMOUTH,1996,14414.9807638,RESIDENTIAL,58.8,1068.3436184134252,22,27,425,114.62983703613281,0
711,104100.0,134900.0,239000.0,271,BLOOMINGTON,1953,9971.1980885,RESIDENTIAL,33.6,4079.972375163628,0,0,0,381.0354309082031,0
712,1000.0,208000.0,209000.0,0625,ST PAUL,1902,,Res 1 unit,39.1,27003.85470038121,24,43,645,164.75436401367188,53
713,102000.0,120000.0,222000.0,280,RICHFIELD,1949,10025.36729668,RESIDENTIAL,38.6,4262.797170773112,0,0,0,138.0,0
714,236800.0,525700.0,762500.0,001,MINNEAPOLIS,2007,7848.44084872,RESIDENTIAL,38.2,7384.792653788405,119,176,268,138.0,4
715,47000.0,216700.0,263700.0,0625,ST PAUL,1906,4477.97,Res 1 unit,28.7,9974.313128204858,91,150,273,54.0,0
716,80000.0,246400.0,326400.0,0623,ROSEVILLE,1968,14400.94,Res 1 unit,38.5,2967.0724706023543,112,143,463,72.0,17
717,117000.0,343000.0,460000.0,276,SHOREWOOD,1987,54134.61536507,RESIDENTIAL,46.8,1502.8752165773979,18,62,263,496.842041015625,0
718,90000.0,640400.0,730400.0,279,BROOKLYN PARK,2017,14814.1710034,RESIDENTIAL,37.6,468.23736751566196,113,217,353,138.0,96
719,9800.0,318700.0,328500.0,001,MINNEAPOLIS,1900,27840.3026811,CONDOMINIUM,34.1,7784.583487569046,0,0,0,304.64404296875,0
720,184700.0,623700.0,808400.0,0625,ST PAUL,1926,9496.08,Res 1 unit,47.2,2994.06183278603,122,341,332,102.0,0
721,108300.0,329200.0,437500.0,0625,ST PAUL,1992,6490.44,Res 1 unit,32.6,7851.962629957956,0,25,443,774.4649658203125,0
722,50000.0,187000.0,237000.0,270,MINNETONKA,1979,7600.33891042,TOWNHOUSE,54.4,1720.7086655031435,134,621,53,204.79257202148438,0
723,50000.0,120000.0,170000.0,286,BROOKLYN CENTER,1950,10021.73264056,RESIDENTIAL,37.0,5997.496807986135,67,204,340,661.552734375,0
724,174900.0,452800.0,627700.0,283,ST. LOUIS PARK,1945,5748.11802722,RESIDENTIAL,44.1,6296.215661313654,4,88,358,590.3219604492188,0
725,19500.0,161100.0,180600.0,0625,ST PAUL,1957,9191.16,Res 1 unit,31.1,8906.720582386808,9,33,267,123.69316864013672,6
726,84000.0,260400.0,344400.0,0623,ROSEVILLE,1976,11160.07,Res 1 unit,38.5,2967.0724706023543,48,66,561,78.0,9
727,58000.0,172000.0,230000.0,281,GOLDEN VALLEY,1957,7743.89754475,RESIDENTIAL,52.0,1830.5408317043293,138,295,232,83.35466003417969,0
728,76000.0,256000.0,332000.0,011,CHAMPLIN,1996,14453.22150828,RESIDENTIAL,49.0,2697.0559051664804,175,382,113,42.0,0
729,165300.0,313000.0,478300.0,272,EDEN PRAIRIE,1989,13501.1916237,RESIDENTIAL,37.0,3304.8840413976714,2,51,382,78.23042297363281,0
730,357500.0,245600.0,603100.0,273,EDINA,1925,12787.80878303,RESIDENTIAL,43.6,5175.648412984726,76,173,287,316.1835021972656,0
731,85000.0,115000.0,200000.0,276,TONKA BAY,1935,3200.00074313,RESIDENTIAL,51.8,1614.3215436876997,0,15,39,480.93658447265625,0
732,136100.0,248700.0,384800.0,0625,ST PAUL,1914,8598.74,Res 1 unit,43.7,5664.633970830096,154,520,83,131.59027099609375,11
733,89300.0,116600.0,205900.0,0623,ROSEVILLE,1952,18330.05,Res 1 unit,42.6,2914.048993597183,59,105,528,371.9031982421875,0
734,100000.0,320000.0,420000.0,284,MEDINA,2015,8124.97517275,RESIDENTIAL,35.8,502.2960240167502,21,16,624,102.0,17
735,125800.0,277200.0,403000.0,0625,ST PAUL,1925,5410.15,Res 1 unit,20.4,9617.310717645627,0,104,138,102.0,0
736,103500.0,464200.0,567700.0,284,MAPLE GROVE,2007,12000.01141817,RESIDENTIAL,36.1,2902.7779202167676,0,0,0,648.4720458984375,900
737,173500.0,383300.0,556800.0,272,EDEN PRAIRIE,1992,32001.497445,RESIDENTIAL,39.9,3013.951467443467,0,0,24,447.1509704589844,0
738,225000.0,152700.0,377700.0,273,EDINA,1952,10727.58109388,RESIDENTIAL,36.1,4916.976749584594,24,154,382,168.0,0
739,180000.0,326000.0,506000.0,284,PLYMOUTH,1991,13692.64064427,RESIDENTIAL,36.9,3485.343559912825,71,113,457,342.4208068847656,53
740,36900.0,213200.0,250100.0,279,MAPLE GROVE,1976,2010.7936084,TOWNHOUSE,52.1,2668.2415399775336,53,104,578,118.18629455566406,39
741,92400.0,95300.0,187700.0,0625,ST PAUL,1925,6381.54,Res 1 unit,32.6,7851.962629957956,0,33,305,484.5162353515625,0
742,64000.0,154000.0,218000.0,883,ROCKFORD,1945,35360.875459,RESIDENTIAL,39.8,233.11257136029866,0,9,38,404.49969482421875,5
743,80000.0,156000.0,236000.0,0623,ROSEVILLE,1954,12161.95,Res 1 unit,44.3,1599.3840771918733,38,54,321,138.0,245
744,55000.0,150800.0,205800.0,281,BROOKLYN PARK,1957,13410.33772061,RESIDENTIAL,32.3,4671.495879323452,154,212,146,255.82806396484375,0
745,58000.0,155300.0,213300.0,279,BROOKLYN PARK,1974,9999.90727279,RESIDENTIAL,38.4,7094.014949906747,187,247,254,239.09829711914062,2
746,31100.0,494400.0,525500.0,001,MINNEAPOLIS,1981,69305.58374964,CONDOMINIUM,59.7,50438.47246259713,0,0,0,213.06338500976562,0
747,10000.0,77000.0,87000.0,270,HOPKINS,1970,1490251.45093926,CONDOMINIUM,46.5,4417.666491629319,87,254,286,140.0714111328125,0
748,6700.0,114300.0,121000.0,001,MINNEAPOLIS,1922,9882.3632455,COOPERATIVE HOUSING,28.9,27807.931696644944,73,161,172,481.3481140136719,0
749,135000.0,264000.0,399000.0,728,ROGERS,1910,256593.17246899,RESIDENTIAL,40.3,684.3627889748202,0,0,0,156.0,0
750,27000.0,212500.0,239500.0,001,MINNEAPOLIS,1922,4899.88016966,RESIDENTIAL,43.2,8046.963956671865,0,0,0,319.3555908203125,0
751,71000.0,169000.0,240000.0,281,NEW HOPE,1967,9905.25085498,RESIDENTIAL,41.6,5931.008432020611,10,138,475,384.0,0
752,82000.0,157000.0,239000.0,281,CRYSTAL,1955,11768.10208836,RESIDENTIAL,39.2,3769.304141939512,91,248,425,146.47866821289062,22
753,63200.0,257800.0,321000.0,001,MINNEAPOLIS,1901,6320.4362487,RESIDENTIAL-TWO UNIT,35.6,10978.82555116312,61,99,345,370.3025817871094,0
